종목코드,날짜,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,mean_close,std_close,return_1d,return_14d,num_up_days,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price
096770,2025-07-03,92300.0,91100.0,101100.0,100800.0,102400.0,102800.0,101800.0,101000.0,100300.0,97800.0,122400.0,126500.0,117700.0,118900.0,105492.85714285714,10741.206655127871,0.010195412064570943,0.28819068255687974,6,118900.0,"상승  1,200",118000.0,119600.0,117400.0,160282.0,0.01864406779661017,0.007627118644067797,0.005852842809364548,0.012776831345826235,19057529800.0
033780,2025-07-03,123000.0,123700.0,126500.0,125600.0,125500.0,123700.0,124600.0,125300.0,124800.0,123300.0,127700.0,127200.0,130200.0,129700.0,125771.42857142857,2176.9666220384242,-0.0038402457757296467,0.05447154471544716,6,129700.0,하락  500,130200.0,130500.0,129000.0,35969.0,0.01152073732718894,-0.0038402457757296467,0.006130268199233717,0.005426356589147287,4665179300.0
010140,2025-07-03,18070.0,17870.0,17850.0,17440.0,16870.0,16650.0,17060.0,16530.0,16320.0,16160.0,16760.0,16780.0,16540.0,16520.0,16958.571428571428,590.0224831413162,-0.0012091898428053204,-0.08577753182069729,3,16520.0,하락  20,16580.0,16780.0,16360.0,931920.0,0.025331724969843185,-0.0036188178528347406,0.015494636471990465,0.009779951100244499,15395318400.0
018260,2025-07-03,166900.0,158200.0,161100.0,168400.0,172000.0,191800.0,193500.0,180100.0,174900.0,173300.0,169600.0,168400.0,165000.0,167600.0,172200.0,9873.268383439628,0.01575757575757576,0.004194128220491312,6,167600.0,"상승  2,600",164500.0,167700.0,164500.0,36820.0,0.019452887537993922,0.01884498480243161,0.0005963029218843172,0.01884498480243161,6171032000.0
051910,2025-07-03,205500.0,207000.0,207500.0,206000.0,211500.0,202500.0,211000.0,212500.0,216000.0,209000.0,211500.0,229000.0,240000.0,257000.0,216142.85714285713,14876.189714041808,0.07083333333333333,0.25060827250608275,10,257000.0,"상승  17,000",248000.0,260000.0,246500.0,318801.0,0.05443548387096774,0.036290322580645164,0.011538461538461539,0.04259634888438134,81931857000.0
034730,2025-07-03,201000.0,198500.0,196100.0,192600.0,196700.0,195800.0,199200.0,202500.0,203500.0,197600.0,204500.0,224000.0,213500.0,211000.0,202607.14285714287,8154.706291085998,-0.0117096018735363,0.04975124378109453,6,211000.0,"하락  2,500",213500.0,214000.0,208000.0,72897.0,0.02810304449648712,-0.0117096018735363,0.014018691588785047,0.014423076923076924,15381267000.0
024110,2025-07-03,17170.0,17230.0,17180.0,17200.0,17290.0,17420.0,18060.0,18790.0,18520.0,18300.0,18260.0,18470.0,18530.0,18960.0,17955.714285714286,648.4235199501093,0.023205612520237454,0.10425160163075131,9,18960.0,상승  430,18600.0,18970.0,18600.0,357730.0,0.01989247311827957,0.01935483870967742,0.0005271481286241434,0.01935483870967742,6782560800.0
006400,2025-07-03,168900.0,169300.0,169200.0,168200.0,176300.0,169300.0,176800.0,175400.0,174600.0,169700.0,172800.0,178200.0,179000.0,182300.0,173571.42857142858,4401.368061901496,0.018435754189944135,0.0793368857312019,7,182300.0,"상승  3,300",180000.0,183100.0,178600.0,195697.0,0.025,0.012777777777777779,0.004369197160021846,0.020716685330347144,35675563100.0
003550,2025-07-03,75600.0,75000.0,76000.0,75300.0,77500.0,81800.0,84900.0,84000.0,81400.0,79700.0,79600.0,83000.0,82200.0,83600.0,79971.42857142857,3390.623324790332,0.0170316301703163,0.10582010582010581,6,83600.0,"상승  1,400",83300.0,83900.0,82100.0,69857.0,0.021608643457382955,0.003601440576230492,0.003575685339690107,0.018270401948842874,5840045200.0
030200,2025-07-03,53100.0,53000.0,52400.0,51900.0,51800.0,51000.0,52100.0,52400.0,52400.0,54400.0,55700.0,57300.0,56800.0,57500.0,53700.0,2140.09345590327,0.01232394366197183,0.08286252354048965,6,57500.0,상승  700,57100.0,57700.0,57000.0,49445.0,0.012259194395796848,0.0070052539404553416,0.0034662045060658577,0.008771929824561403,2843087500.0
352820,2025-07-03,299000.0,298500.0,304000.0,300000.0,307000.0,303000.0,312500.0,310500.0,306000.0,305500.0,309000.0,313500.0,305000.0,293500.0,304785.71428571426,5476.293994880785,-0.03770491803278689,-0.01839464882943144,5,293500.0,"하락  11,500",305000.0,305000.0,293000.0,84050.0,0.03934426229508197,-0.03770491803278689,0.03770491803278689,0.0017064846416382253,24668675000.0
006800,2025-07-03,19870.0,20100.0,20150.0,19940.0,19530.0,21550.0,22550.0,23450.0,21850.0,21350.0,21450.0,21650.0,21300.0,22100.0,21202.85714285714,1101.7935285668711,0.03755868544600939,0.11222949169602416,8,22100.0,상승  800,21350.0,22200.0,21100.0,974019.0,0.05152224824355972,0.0351288056206089,0.0045045045045045045,0.04739336492890995,21525819900.0
066570,2025-07-03,72000.0,72200.0,73800.0,73100.0,74000.0,74700.0,76200.0,76100.0,74700.0,74100.0,73800.0,75400.0,76200.0,76600.0,74492.85714285714,1427.5174683516063,0.005249343832020997,0.06388888888888888,8,76600.0,상승  400,76700.0,76800.0,76000.0,140064.0,0.010430247718383311,-0.001303780964797914,0.0026041666666666665,0.007894736842105263,10728902400.0
377300,2025-07-03,61400.0,57900.0,60800.0,61300.0,79600.0,92000.0,92000.0,93800.0,93800.0,84200.0,76700.0,76700.0,77400.0,78600.0,77585.71428571429,12502.220210989792,0.015503875968992248,0.28013029315960913,7,78600.0,"상승  1,200",76300.0,80100.0,75200.0,713726.0,0.06422018348623854,0.03014416775884666,0.018726591760299626,0.04521276595744681,56098863600.0
017670,2025-07-03,55200.0,55300.0,55300.0,55300.0,56300.0,56100.0,56800.0,57100.0,56700.0,56200.0,56700.0,57500.0,57900.0,57850.0,56446.42857142857,909.17236416155,-0.0008635578583765112,0.04800724637681159,7,57850.0,하락  50,58000.0,58100.0,57700.0,90360.0,0.006896551724137931,-0.002586206896551724,0.004302925989672977,0.0025996533795493936,5227326000.0
079550,2025-07-03,554000.0,561000.0,563000.0,593000.0,609000.0,630000.0,554000.0,527000.0,524000.0,543000.0,540000.0,538000.0,523000.0,519500.0,555607.1428571428,32479.762144750875,-0.006692160611854685,-0.06227436823104693,6,519500.0,"하락  3,500",530000.0,534000.0,516000.0,23750.0,0.033962264150943396,-0.01981132075471698,0.027153558052434457,0.006782945736434108,12338125000.0
272210,2025-07-03,64200.0,66200.0,68300.0,68600.0,65500.0,66200.0,63100.0,58900.0,58700.0,59300.0,58000.0,58300.0,55800.0,56000.0,61935.71428571428,4380.90126781777,0.0035842293906810036,-0.1277258566978193,7,56000.0,상승  200,56700.0,56800.0,55500.0,254576.0,0.02292768959435626,-0.012345679012345678,0.014084507042253521,0.009009009009009009,14256256000.0
