종목코드,날짜,future_return_14d,target,close_1,close_2,close_3,close_4,close_5,close_6,close_7,close_8,close_9,close_10,close_11,close_12,close_13,close_14,mean_close,std_close,return_1d,return_14d,num_up_days,종가,전일비,시가,고가,저가,거래량,range_pct,close_vs_open,tail_up,tail_down,volume_price
000270,2025-03-10,-0.027551020408163266,0,93900.0,95000.0,94500.0,94600.0,94900.0,93200.0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,95000.0,1558.8457268119896,0.012396694214876033,0.043663471778487756,9,98000.0,"상승  1,200",95900.0,98400.0,95900.0,1190280.0,0.026068821689259645,0.021897810218978103,0.0040650406504065045,0.021897810218978103,116647440000.0
000270,2025-03-11,-0.061991869918699184,0,95000.0,94500.0,94600.0,94900.0,93200.0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,95321.42857142857,1750.9909730649963,0.004081632653061225,0.035789473684210524,9,98400.0,상승  400,96100.0,98500.0,96100.0,1137146.0,0.02497398543184183,0.023933402705515087,0.0010152284263959391,0.023933402705515087,111895166400.0
000270,2025-03-12,-0.05953582240161453,0,94500.0,94600.0,94900.0,93200.0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,95614.28571428571,1998.1624211320986,0.007113821138211382,0.04867724867724868,10,99100.0,상승  700,98400.0,99400.0,97600.0,1144714.0,0.018292682926829267,0.007113821138211382,0.0030181086519114686,0.015368852459016393,113441157400.0
000270,2025-03-13,-0.08266932270916334,0,94600.0,94900.0,93200.0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,96035.71428571429,2315.6631703180296,0.013118062563067608,0.0613107822410148,10,100400.0,"상승  1,300",98600.0,101300.0,98300.0,2279252.0,0.030425963488843813,0.018255578093306288,0.008884501480750246,0.021363173957273652,228836900800.0
000270,2025-03-14,-0.08743718592964825,0,94900.0,93200.0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,96385.71428571429,2439.2203505151697,-0.008964143426294821,0.04847207586933614,9,99500.0,하락  900,100000.0,100600.0,99400.0,1408638.0,0.012,-0.005,0.010934393638170975,0.001006036217303823,140159481000.0
000270,2025-03-17,-0.09210526315789473,0,93200.0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96664.28571428571,2476.0588334970507,-0.007035175879396985,0.060085836909871244,9,98800.0,하락  700,99700.0,100100.0,98200.0,1892886.0,0.01905717151454363,-0.009027081243731194,0.012987012987012988,0.006109979633401222,187017136800.0
000270,2025-03-18,-0.12240663900414937,0,94100.0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,96892.85714285714,2286.127194847305,-0.024291497975708502,0.024442082890541977,8,96400.0,"하락  2,400",93300.0,96400.0,93300.0,2228720.0,0.03322615219721329,0.03322615219721329,0.0,0.03322615219721329,214848608000.0
000270,2025-03-19,-0.13182286302780638,0,94600.0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,97107.14285714286,2150.901567022631,0.007261410788381743,0.026427061310782242,8,97100.0,상승  700,96500.0,97200.0,95500.0,1094424.0,0.017616580310880828,0.0062176165803108805,0.00102880658436214,0.016753926701570682,106268570400.0
000270,2025-03-20,-0.12708333333333333,0,93200.0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,97207.14285714286,2062.752767442535,-0.01132852729145211,0.030042918454935622,8,96000.0,"하락  1,100",96700.0,97000.0,95500.0,1056834.0,0.015511892450879007,-0.007238883143743537,0.010309278350515464,0.005235602094240838,101456064000.0
000270,2025-03-21,-0.07836990595611286,0,93300.0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,97385.71428571429,1799.5464281142558,-0.003125,0.02572347266881029,7,95700.0,하락  300,95500.0,97400.0,95500.0,2448199.0,0.019895287958115182,0.0020942408376963353,0.017453798767967144,0.0020942408376963353,234292644300.0
000270,2025-03-24,-0.1691995947315096,0,95900.0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,97771.42857142857,1421.482411040657,0.03134796238244514,0.029197080291970802,7,98700.0,"상승  3,000",95900.0,99500.0,95800.0,1564435.0,0.03858185610010428,0.029197080291970802,0.008040201005025126,0.030271398747390398,154409734500.0
000270,2025-03-25,-0.1765873015873016,0,98000.0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,98121.42857142857,1517.6008186930974,0.02127659574468085,0.02857142857142857,7,100800.0,"상승  2,100",102900.0,102900.0,100100.0,1515074.0,0.027210884353741496,-0.02040816326530612,0.02040816326530612,0.006993006993006993,152719459200.0
000270,2025-03-26,-0.15384615384615385,0,96800.0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,98364.28571428571,1735.185104517318,0.005952380952380952,0.047520661157024795,8,101400.0,상승  600,102000.0,103000.0,101200.0,1181983.0,0.01764705882352941,-0.0058823529411764705,0.015533980582524271,0.001976284584980237,119853076200.0
000270,2025-03-27,-0.1348314606741573,0,98000.0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,98442.85714285714,1686.8035221830014,-0.03451676528599606,-0.0010204081632653062,7,97900.0,"하락  3,500",99000.0,100000.0,97400.0,1400285.0,0.026262626262626262,-0.011111111111111112,0.021,0.00513347022587269,137087901500.0
000270,2025-03-28,-0.1080797481636936,0,98400.0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,98250.0,1870.733240508346,-0.026557711950970377,-0.031504065040650404,6,95300.0,"하락  2,600",95200.0,96500.0,94600.0,1293885.0,0.01995798319327731,0.0010504201680672268,0.012435233160621761,0.007399577167019027,123307240500.0
000270,2025-03-31,-0.05417118093174431,0,99100.0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,97814.28571428571,2415.9757398430565,-0.03147953830010493,-0.06861755802219979,5,92300.0,"하락  3,000",93300.0,94100.0,91500.0,1230700.0,0.027867095391211148,-0.010718113612004287,0.019128586609989374,0.008743169398907104,113593610000.0
000270,2025-04-01,-0.055793991416309016,0,100400.0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,97392.85714285714,2657.4596585338213,0.009750812567713976,-0.07171314741035857,5,93200.0,상승  900,92800.0,93700.0,92000.0,656473.0,0.018318965517241378,0.004310344827586207,0.005336179295624333,0.013043478260869565,61183283600.0
000270,2025-04-02,-0.05754614549402823,0,99500.0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,96800.0,2840.0201206530714,-0.011802575107296138,-0.0743718592964824,5,92100.0,"하락  1,100",92400.0,93600.0,91800.0,931914.0,0.01948051948051948,-0.003246753246753247,0.016025641025641024,0.0032679738562091504,85829279400.0
000270,2025-04-03,-0.00881057268722467,0,98800.0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,96178.57142857143,3119.3356828082506,-0.014115092290988056,-0.08097165991902834,5,90800.0,"하락  1,300",89200.0,91400.0,88400.0,1054819.0,0.033632286995515695,0.017937219730941704,0.006564551422319475,0.027149321266968326,95777565200.0
000270,2025-04-04,-0.010033444816053512,0,96400.0,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,95528.57142857143,3437.2806052435803,-0.012114537444933921,-0.06950207468879668,5,89700.0,"하락  1,100",89500.0,91800.0,88700.0,947048.0,0.034636871508379886,0.0022346368715083797,0.02287581699346405,0.011273957158962795,84950205600.0
000270,2025-04-07,0.0425531914893617,1,97100.0,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,94685.71428571429,4425.067738441517,-0.056856187290969896,-0.12873326467559218,4,84600.0,"하락  5,100",86100.0,87100.0,84100.0,1066394.0,0.03484320557491289,-0.017421602787456445,0.02870264064293915,0.005945303210463734,90216932400.0
000270,2025-04-08,0.05219454329774614,1,96000.0,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,93771.42857142857,5102.300401559585,-0.0035460992907801418,-0.121875,4,84300.0,하락  300,85500.0,86600.0,84200.0,952615.0,0.028070175438596492,-0.014035087719298246,0.026558891454965358,0.0011876484560570072,80305444500.0
000270,2025-04-09,0.081145584725537,1,95700.0,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,92900.0,5658.747968537614,-0.005931198102016607,-0.12434691745036573,4,83800.0,하락  500,83900.0,84200.0,82800.0,1002947.0,0.0166865315852205,-0.0011918951132300357,0.004750593824228029,0.012077294685990338,84046958600.0
000270,2025-04-10,0.024943310657596373,1,98700.0,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,92364.28571428571,5722.962162933401,0.05250596658711217,-0.10638297872340426,4,88200.0,"상승  4,400",89700.0,89800.0,87000.0,1374506.0,0.03121516164994426,-0.016722408026755852,0.017817371937639197,0.013793103448275862,121231429200.0
000270,2025-04-11,0.09024390243902439,1,100800.0,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,91171.42857142857,6011.2309853459865,-0.07029478458049887,-0.1865079365079365,3,82000.0,"하락  6,200",86100.0,86200.0,81300.0,2232779.0,0.056910569105691054,-0.047619047619047616,0.048723897911832945,0.008610086100861008,183087878000.0
000270,2025-04-14,0.06144578313253012,1,101400.0,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,89900.0,5715.392749909169,0.012195121951219513,-0.1814595660749507,3,83000.0,"상승  1,000",82300.0,83800.0,81800.0,797192.0,0.024301336573511544,0.00850546780072904,0.00954653937947494,0.014669926650366748,66166936000.0
000270,2025-04-15,0.023310023310023312,1,97900.0,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,88785.71428571429,4814.391690228245,0.033734939759036145,-0.12359550561797752,4,85800.0,"상승  2,800",85700.0,86800.0,85000.0,1128439.0,0.021003500583430573,0.0011668611435239206,0.01152073732718894,0.009411764705882352,96820066200.0
000270,2025-04-16,0.05430932703659976,1,95300.0,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,87842.85714285714,4189.05278855568,-0.01282051282051282,-0.11122770199370409,4,84700.0,"하락  1,100",85400.0,86300.0,84600.0,583287.0,0.01990632318501171,-0.00819672131147541,0.01853997682502897,0.001182033096926714,49404408900.0
000270,2025-04-17,0.08705882352941176,1,92300.0,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87107.14285714286,3689.456848471695,0.0035419126328217238,-0.0790899241603467,5,85000.0,상승  300,84900.0,85550.0,84500.0,430473.0,0.012367491166077738,0.001177856301531213,0.006428988895382817,0.005917159763313609,36590205000.0
000270,2025-04-18,0.07331042382588775,1,93200.0,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,86750.0,3400.1575593744815,0.027058823529411764,-0.06330472103004292,5,87300.0,"상승  2,300",85300.0,87600.0,84600.0,569432.0,0.035169988276670575,0.023446658851113716,0.003424657534246575,0.031914893617021274,49711413600.0
000270,2025-04-21,0.05,1,92100.0,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,88000.0,86378.57142857143,2926.27959103329,0.008018327605956471,-0.04451682953311618,6,88000.0,상승  700,87700.0,88500.0,87000.0,416037.0,0.01710376282782212,0.0034207525655644243,0.005649717514124294,0.011494252873563218,36611256000.0
000270,2025-04-22,0.05069124423963134,1,90800.0,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,88000.0,86800.0,86000.0,2468.660712671086,-0.013636363636363636,-0.04405286343612335,6,86800.0,"하락  1,200",87600.0,88000.0,86600.0,558552.0,0.01598173515981735,-0.0091324200913242,0.013636363636363636,0.0023094688221709007,48482313600.0
000270,2025-04-23,0.022222222222222223,1,89700.0,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,88000.0,86800.0,90000.0,85942.85714285714,2363.92962359418,0.03686635944700461,0.0033444816053511705,7,90000.0,"상승  3,200",88100.0,90700.0,87500.0,1212681.0,0.036322360953461974,0.021566401816118047,0.007717750826901874,0.02857142857142857,109141290000.0
000270,2025-04-24,0.030405405405405407,1,84600.0,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,88000.0,86800.0,90000.0,88800.0,85878.57142857143,2271.3050280867706,-0.013333333333333334,0.04964539007092199,7,88800.0,"하락  1,200",90400.0,90800.0,88600.0,908535.0,0.024336283185840708,-0.017699115044247787,0.022026431718061675,0.002257336343115124,80677908000.0
000270,2025-04-25,0.034013605442176874,1,84300.0,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,88000.0,86800.0,90000.0,88800.0,88200.0,86135.71428571429,2315.354691389372,-0.006756756756756757,0.046263345195729534,7,88200.0,하락  600,89500.0,89700.0,87500.0,1356631.0,0.024581005586592177,-0.01452513966480447,0.016722408026755852,0.008,119654854200.0
000270,2025-04-28,0.02818489289740699,1,83800.0,88200.0,82000.0,83000.0,85800.0,84700.0,85000.0,87300.0,88000.0,86800.0,90000.0,88800.0,88200.0,88700.0,86450.0,2343.303528903464,0.005668934240362812,0.05847255369928401,8,88700.0,상승  500,88500.0,89200.0,87700.0,572742.0,0.01694915254237288,0.0022598870056497176,0.005605381165919282,0.011402508551881414,50802215400.0
068270,2025-01-22,0.00554016620498615,1,180900.0,183700.0,183900.0,184500.0,185500.0,185100.0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,182535.7142857143,2003.7846843472205,0.004451864218141347,-0.002211166390270868,8,180500.0,상승  800,180100.0,181900.0,179300.0,433481.0,0.014436424208772903,0.002220988339811216,0.007696536558548653,0.006692693809258227,78243320500.0
068270,2025-01-23,0.006700167504187605,1,183700.0,183900.0,184500.0,185500.0,185100.0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,182407.14285714287,2156.539650761405,-0.00775623268698061,-0.025040827436037017,7,179100.0,"하락  1,400",180700.0,182400.0,179000.0,433404.0,0.018815716657443277,-0.008854454897620365,0.018092105263157895,0.0005586592178770949,77622656400.0
068270,2025-01-24,0.0022197558268590455,1,183900.0,184500.0,185500.0,185100.0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,182157.14285714287,2194.7060609287864,0.006141820212171971,-0.02011963023382273,7,180200.0,"상승  1,100",179600.0,181300.0,179400.0,364070.0,0.010579064587973273,0.0033407572383073497,0.006067291781577496,0.004459308807134894,65605414000.0
068270,2025-01-31,0.0038953811908736783,1,184500.0,185500.0,185100.0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,181857.14285714287,2222.8406169051495,-0.002774694783573807,-0.026016260162601626,6,179700.0,하락  500,182900.0,184000.0,178200.0,519162.0,0.03171131765992345,-0.017495899398578457,0.023369565217391305,0.008417508417508417,93293411400.0
068270,2025-02-03,0.0125,1,185500.0,185100.0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,181250.0,2554.1982247720266,-0.020589872008903727,-0.05121293800539083,5,176000.0,"하락  3,700",176800.0,177000.0,172800.0,697428.0,0.023755656108597284,-0.004524886877828055,0.005649717514124294,0.018518518518518517,122747328000.0
068270,2025-02-04,0.0033821871476888386,1,185100.0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,180671.42857142858,2440.851306827357,0.007954545454545454,-0.041599135602377095,6,177400.0,"상승  1,400",176200.0,179500.0,176200.0,456206.0,0.01872871736662883,0.00681044267877412,0.0116991643454039,0.00681044267877412,80930944400.0
068270,2025-02-05,-0.023555804823331465,0,183800.0,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,180185.7142857143,2173.1665976690533,0.005073280721533258,-0.029923830250272034,7,178300.0,상승  900,177500.0,179300.0,176200.0,387834.0,0.017464788732394366,0.004507042253521127,0.005577244841048522,0.01191827468785471,69150802200.0
068270,2025-02-06,0.04585635359116022,1,184500.0,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179985.7142857143,1948.5735232498168,0.01514301738642737,-0.018970189701897018,7,181000.0,"상승  2,700",179500.0,181700.0,179100.0,390088.0,0.014484679665738161,0.008356545961002786,0.003852504127682994,0.01060859854829704,70605928000.0
068270,2025-02-07,0.017260579064587972,1,180700.0,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179635.7142857143,1493.130528624408,-0.0077348066298342545,-0.006087437742114001,7,179600.0,"하락  1,400",179800.0,181200.0,179300.0,306726.0,0.010567296996662959,-0.0011123470522803114,0.008830022075055188,0.0016731734523145567,55087989600.0
068270,2025-02-10,0.027932960893854747,1,182000.0,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179514.2857142857,1470.5961584420413,-0.0033407572383073497,-0.016483516483516484,6,179000.0,하락  600,178200.0,180300.0,175800.0,494889.0,0.025252525252525252,0.004489337822671156,0.007210205213533,0.01820250284414107,88585131000.0
068270,2025-02-11,0.021146355036171398,1,180000.0,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,179350.0,1302.6072755384541,0.003910614525139665,-0.0016666666666666668,7,179700.0,상승  700,179800.0,181700.0,179100.0,415262.0,0.014460511679644048,-0.0005561735261401557,0.01100715465052284,0.0033500837520938024,74622581400.0
068270,2025-02-12,0.03357582540570789,1,180700.0,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,179257.14285714287,1299.2933715316653,-0.005564830272676683,-0.011068068622025456,6,178700.0,"하락  1,000",179600.0,180400.0,177400.0,361474.0,0.01670378619153675,-0.005011135857461025,0.009423503325942351,0.007328072153325817,64595403800.0
068270,2025-02-13,0.05733558178752108,1,179700.0,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,179057.14285714287,1277.1140936358292,-0.004476776720761052,-0.01001669449081803,6,177900.0,하락  800,179500.0,179700.0,177600.0,594759.0,0.0116991643454039,-0.008913649025069638,0.01001669449081803,0.0016891891891891893,105807626100.0
068270,2025-02-14,0.017699115044247787,1,180500.0,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,179135.7142857143,1346.2154056343834,0.016301292861157952,0.0016620498614958448,6,180800.0,"상승  2,900",178200.0,182700.0,177800.0,627006.0,0.02749719416386083,0.014590347923681257,0.010399562123700055,0.01687289088863892,113362684800.0
068270,2025-02-17,0.009366391184573003,1,179100.0,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,179207.14285714287,1439.9723636803815,0.0038716814159292035,0.01340033500837521,7,181500.0,상승  700,181000.0,181500.0,179200.0,358741.0,0.01270718232044199,0.0027624309392265192,0.0,0.012834821428571428,65111491500.0
068270,2025-02-18,0.017193566278424846,1,180200.0,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,179292.85714285713,1466.51398401315,-0.006611570247933884,0.0005549389567147614,6,180300.0,"하락  1,200",181000.0,181100.0,179100.0,378893.0,0.011049723756906077,-0.0038674033149171273,0.004417448923246825,0.006700167504187605,68314407900.0
068270,2025-02-19,0.03488372093023256,1,179700.0,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,179321.42857142858,1487.6532676998222,0.0016638935108153079,0.005008347245409015,7,180600.0,상승  300,180300.0,182500.0,179600.0,515521.0,0.01608430393788131,0.0016638935108153079,0.010410958904109589,0.005567928730512249,93103092600.0
068270,2025-02-20,0.02328159645232816,1,176000.0,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,179371.42857142858,1511.1152794393622,-0.0011074197120708748,0.025,7,180400.0,하락  200,180100.0,181400.0,179000.0,426244.0,0.013325930038867296,0.001665741254858412,0.005512679162072767,0.00782122905027933,76894417600.0
068270,2025-02-21,0.044332210998877665,1,177400.0,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,179528.57142857142,1242.9392419517833,-0.012195121951219513,0.004509582863585118,6,178200.0,"하락  2,200",180400.0,180700.0,178200.0,383460.0,0.01385809312638581,-0.012195121951219513,0.01383508577753182,0.0,68332572000.0
068270,2025-02-24,0.0550561797752809,1,178300.0,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,179571.42857142858,1177.423683561803,-0.001122334455667789,-0.0016825574873808188,5,178000.0,하락  200,178300.0,178700.0,176500.0,308620.0,0.012338754907459339,-0.0016825574873808188,0.00391717963066592,0.0084985835694051,54934360000.0
068270,2025-02-25,0.07639287765651924,1,181000.0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,179271.42857142858,1821.8626933634125,-0.021910112359550562,-0.03812154696132597,4,174100.0,"하락  3,900",177200.0,179200.0,174000.0,623431.0,0.029345372460496615,-0.017494356659142212,0.028459821428571428,0.0005747126436781609,108539337100.0
068270,2025-02-26,-0.011093502377179081,0,179600.0,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,179864.2857142857,3152.4609758221645,0.08730614589316485,0.05400890868596882,5,189300.0,"상승  15,200",176200.0,190900.0,176000.0,2169289.0,0.08456299659477866,0.07434733257661748,0.008381351492928235,0.07556818181818181,410646407700.0
068270,2025-02-27,0.019704433497536946,1,179000.0,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,180085.7142857143,3233.9399108423113,-0.03486529318541997,0.020670391061452513,5,182700.0,"하락  6,600",187600.0,189000.0,181500.0,926161.0,0.03997867803837953,-0.026119402985074626,0.03333333333333333,0.006611570247933884,169209614700.0
068270,2025-02-28,0.014673913043478261,1,179700.0,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,180442.85714285713,3367.643153328937,0.0071154898741105635,0.023928770172509738,5,184000.0,"상승  1,300",181100.0,186900.0,181000.0,1175987.0,0.03257868580894534,0.01601325234676974,0.015516318887105404,0.016574585635359115,216381608000.0
068270,2025-03-04,0.008719346049046322,1,178700.0,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,180714.2857142857,3448.986837330875,-0.002717391304347826,0.026860660324566313,5,183500.0,하락  500,184000.0,192900.0,183100.0,1023169.0,0.05326086956521739,-0.002717391304347826,0.04872991187143598,0.002184598580010923,187751511500.0
068270,2025-03-05,0.007038440714672442,1,177900.0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,184700.0,181142.85714285713,3543.5483196758514,0.006539509536784741,0.03822372119168072,6,184700.0,"상승  1,200",183600.0,187200.0,183600.0,517242.0,0.0196078431372549,0.005991285403050109,0.013354700854700854,0.005991285403050109,95534597400.0
068270,2025-03-06,-0.014354066985645933,0,180800.0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,184700.0,188100.0,181871.42857142858,3838.2340752390974,0.018408229561451002,0.040376106194690266,6,188100.0,"상승  3,400",185500.0,188800.0,182200.0,753880.0,0.03557951482479784,0.014016172506738544,0.003707627118644068,0.03238199780461032,141804828000.0
068270,2025-03-07,-0.015217391304347827,0,181500.0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,184700.0,188100.0,184000.0,182100.0,3862.8265003011165,-0.021796916533758637,0.013774104683195593,5,184000.0,"하락  4,100",187100.0,188500.0,184000.0,488043.0,0.024051309460181722,-0.016568679850347406,0.023872679045092837,0.0,89799912000.0
068270,2025-03-10,-0.03329694323144105,0,180300.0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,184700.0,188100.0,184000.0,183200.0,182221.42857142858,3868.7721513658144,-0.004347826086956522,0.01608430393788131,5,183200.0,하락  800,183500.0,184900.0,182400.0,292376.0,0.013623978201634877,-0.0016348773841961854,0.009194159004867496,0.0043859649122807015,53563283200.0
068270,2025-03-11,-0.07851690294438386,0,180600.0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,184700.0,188100.0,184000.0,183200.0,183400.0,182442.85714285713,3841.0776549062907,0.001091703056768559,0.015503875968992248,5,183400.0,상승  200,180500.0,184900.0,180300.0,460822.0,0.02548476454293629,0.016066481994459834,0.008112493239588967,0.017193566278424846,84514754800.0
068270,2025-03-12,-0.06474050294275013,0,180400.0,178200.0,178000.0,174100.0,189300.0,182700.0,184000.0,183500.0,184700.0,188100.0,184000.0,183200.0,183400.0,186900.0,182892.85714285713,3965.829815114231,0.019083969465648856,0.03603104212860311,6,186900.0,"상승  3,500",183700.0,187200.0,183700.0,459108.0,0.01905280348394121,0.017419706042460535,0.0016025641025641025,0.017419706042460535,85807285200.0
